time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
1.89,32.73869929,1.96253E-05,8.25816E-05,17.93005255,-5.02148E-06,-5.19526E-06,0,-4.33927E-06,7.19566E-05
1.9,32.91800063,1.95131E-05,8.2576E-05,17.930214,-5.02181E-06,-5.1825E-06,0,-4.20298E-06,7.19095E-05
1.91,33.09730358,1.94031E-05,8.25702E-05,17.93037708,-5.02219E-06,-5.1698E-06,0,-4.06899E-06,7.18606E-05
1.92,33.27660817,1.92953E-05,8.25644E-05,17.93054174,-5.02262E-06,-5.15715E-06,0,-3.93728E-06,7.18099E-05
1.93,33.45591442,1.91897E-05,8.25584E-05,17.93070799,-5.02309E-06,-5.14456E-06,0,-3.80787E-06,7.17575E-05
1.94,33.63522234,1.90863E-05,8.25524E-05,17.93087579,-5.02361E-06,-5.13204E-06,0,-3.68075E-06,7.17036E-05
1.95,33.81453194,1.89851E-05,8.25462E-05,17.93104512,-5.02416E-06,-5.11959E-06,0,-3.55591E-06,7.16482E-05
1.96,33.99384324,1.8886E-05,8.254E-05,17.93121596,-5.02476E-06,-5.1072E-06,0,-3.43334E-06,7.15914E-05
1.97,34.17315626,1.87891E-05,8.25338E-05,17.9313883,-5.0254E-06,-5.0949E-06,0,-3.31305E-06,7.15332E-05
1.98,34.35247102,1.86943E-05,8.25275E-05,17.9315621,-5.02607E-06,-5.08267E-06,0,-3.19502E-06,7.14737E-05
1.99,34.53178751,1.86016E-05,8.25212E-05,17.93173735,-5.02679E-06,-5.07054E-06,0,-3.07925E-06,7.1413E-05
2,34.71110577,1.8511E-05,8.25148E-05,17.93191404,-5.02754E-06,-5.05848E-06,0,-2.96573E-06,7.13512E-05
2.01,34.8904258,1.84224E-05,8.25084E-05,17.93209213,-5.02832E-06,-5.04653E-06,0,-2.85444E-06,7.12883E-05
2.02,35.06974761,1.8336E-05,8.25021E-05,17.93227161,-5.02914E-06,-5.03466E-06,0,-2.74538E-06,7.12244E-05
2.03,35.24907123,1.82516E-05,8.24957E-05,17.93245246,-5.02999E-06,-5.0229E-06,0,-2.63854E-06,7.11595E-05
2.04,35.42839667,1.81692E-05,8.24893E-05,17.93263465,-5.03088E-06,-5.01123E-06,0,-2.5339E-06,7.10937E-05
2.05,35.60772393,1.80888E-05,8.24829E-05,17.93281818,-5.03179E-06,-4.99967E-06,0,-2.43145E-06,7.10271E-05
2.06,35.78705304,1.80104E-05,8.24765E-05,17.93300301,-5.03273E-06,-4.98821E-06,0,-2.33118E-06,7.09597E-05
2.07,35.966384,1.7934E-05,8.24701E-05,17.93318913,-5.03371E-06,-4.97686E-06,0,-2.23308E-06,7.08915E-05
2.08,36.14571682,1.78595E-05,8.24637E-05,17.93337652,-5.03471E-06,-4.96563E-06,0,-2.13712E-06,7.08226E-05
2.09,36.32505153,1.77869E-05,8.24574E-05,17.93356516,-5.03573E-06,-4.9545E-06,0,-2.0433E-06,7.07531E-05
2.1,36.50438813,1.77163E-05,8.2451E-05,17.93375503,-5.03678E-06,-4.94349E-06,0,-1.95159E-06,7.0683E-05
2.11,36.68372663,1.76475E-05,8.24447E-05,17.93394611,-5.03785E-06,-4.9326E-06,0,-1.86199E-06,7.06123E-05
2.12,36.86306706,1.75807E-05,8.24384E-05,17.93413839,-5.03895E-06,-4.92183E-06,0,-1.77446E-06,7.05411E-05
2.13,37.04240941,1.75156E-05,8.24321E-05,17.93433184,-5.04007E-06,-4.91117E-06,0,-1.68901E-06,7.04695E-05
2.14,37.2217537,1.74524E-05,8.24258E-05,17.93452644,-5.0412E-06,-4.90064E-06,0,-1.6056E-06,7.03974E-05
2.15,37.40109994,1.7391E-05,8.24195E-05,17.93472218,-5.04236E-06,-4.89023E-06,0,-1.52421E-06,7.0325E-05
2.16,37.58044814,1.73314E-05,8.24133E-05,17.93491904,-5.04353E-06,-4.87995E-06,0,-1.44484E-06,7.02522E-05
2.17,37.75979832,1.72735E-05,8.2407E-05,17.935117,-5.04472E-06,-4.86979E-06,0,-1.36746E-06,7.01791E-05
2.18,37.93915049,1.72174E-05,8.24008E-05,17.93531604,-5.04593E-06,-4.85976E-06,0,-1.29205E-06,7.01057E-05
2.19,38.11850465,1.7163E-05,8.23946E-05,17.93551614,-5.04714E-06,-4.84985E-06,0,-1.21858E-06,7.00322E-05
2.2,38.29786081,1.71103E-05,8.23884E-05,17.93571729,-5.04838E-06,-4.84008E-06,0,-1.14705E-06,6.99584E-05
2.21,38.477219,1.70592E-05,8.23822E-05,17.93591946,-5.04962E-06,-4.83043E-06,0,-1.07742E-06,6.98845E-05
2.22,38.65657921,1.70098E-05,8.2376E-05,17.93612265,-5.05087E-06,-4.82092E-06,0,-1.00968E-06,6.98104E-05
2.23,38.83594145,1.6962E-05,8.23699E-05,17.93632682,-5.05214E-06,-4.81154E-06,0,-9.43804E-07,6.97363E-05
2.24,39.01530575,1.69158E-05,8.23637E-05,17.93653197,-5.05341E-06,-4.80228E-06,0,-8.79771E-07,6.96622E-05
2.25,39.1946721,1.68712E-05,8.23576E-05,17.93673808,-5.05469E-06,-4.79317E-06,0,-8.17558E-07,6.9588E-05
2.26,39.37404051,1.68281E-05,8.23515E-05,17.93694513,-5.05598E-06,-4.78418E-06,0,-7.57143E-07,6.95139E-05
2.27,39.553411,1.67866E-05,8.23454E-05,17.93715309,-5.05728E-06,-4.77533E-06,0,-6.98504E-07,6.94398E-05
2.28,39.73278358,1.67466E-05,8.23393E-05,17.93736197,-5.05858E-06,-4.76661E-06,0,-6.41617E-07,6.93658E-05
2.29,39.91215824,1.6708E-05,8.23333E-05,17.93757173,-5.05989E-06,-4.75802E-06,0,-5.86461E-07,6.92919E-05
2.3,40.09153501,1.66709E-05,8.23273E-05,17.93778236,-5.06119E-06,-4.74957E-06,0,-5.3301E-07,6.92182E-05
2.31,40.27091389,1.66352E-05,8.23213E-05,17.93799385,-5.06251E-06,-4.74126E-06,0,-4.81243E-07,6.91447E-05
2.32,40.45029489,1.6601E-05,8.23153E-05,17.93820617,-5.06382E-06,-4.73308E-06,0,-4.31136E-07,6.90714E-05
2.33,40.62967802,1.65681E-05,8.23094E-05,17.93841931,-5.06513E-06,-4.72503E-06,0,-3.82665E-07,6.89983E-05
2.34,40.80906328,1.65366E-05,8.23034E-05,17.93863326,-5.06645E-06,-4.71712E-06,0,-3.35807E-07,6.89255E-05
2.35,40.98845069,1.65064E-05,8.22976E-05,17.938848,-5.06777E-06,-4.70934E-06,0,-2.90538E-07,6.88529E-05
2.36,41.16784024,1.64775E-05,8.22917E-05,17.93906351,-5.06908E-06,-4.7017E-06,0,-2.46833E-07,6.87807E-05
2.37,41.34723196,1.64499E-05,8.22859E-05,17.93927977,-5.07039E-06,-4.69419E-06,0,-2.0467E-07,6.87089E-05
2.38,41.52662584,1.64236E-05,8.22801E-05,17.93949678,-5.07171E-06,-4.68682E-06,0,-1.64024E-07,6.86374E-05
2.39,41.7060219,1.63985E-05,8.22744E-05,17.9397145,-5.07302E-06,-4.67958E-06,0,-1.24872E-07,6.85664E-05
2.4,41.88542013,1.63746E-05,8.22687E-05,17.93993294,-5.07432E-06,-4.67247E-06,0,-8.7188E-08,6.84957E-05
2.41,42.06482056,1.6352E-05,8.2263E-05,17.94015207,-5.07562E-06,-4.6655E-06,0,-5.095E-08,6.84255E-05
2.42,42.24422318,1.63305E-05,8.22574E-05,17.94037187,-5.07692E-06,-4.65866E-06,0,-1.6133E-08,6.83557E-05
2.43,42.423628,1.63101E-05,8.22519E-05,17.94059234,-5.07821E-06,-4.65195E-06,0,1.7287E-08,6.82865E-05
2.44,42.60303503,1.62909E-05,8.22464E-05,17.94081345,-5.0795E-06,-4.64538E-06,0,4.9334E-08,6.82177E-05
2.45,42.78244427,1.62728E-05,8.22409E-05,17.94103519,-5.08078E-06,-4.63893E-06,0,8.0031E-08,6.81495E-05
2.46,42.96185573,1.62557E-05,8.22355E-05,17.94125754,-5.08206E-06,-4.63262E-06,0,1.09404E-07,6.80818E-05
2.47,43.14126942,1.62397E-05,8.22302E-05,17.9414805,-5.08333E-06,-4.62643E-06,0,1.37475E-07,6.80147E-05
2.48,43.32068534,1.62248E-05,8.22249E-05,17.94170404,-5.08459E-06,-4.62037E-06,0,1.64268E-07,6.79482E-05
2.49,43.5001035,1.62108E-05,8.22197E-05,17.94192815,-5.08585E-06,-4.61445E-06,0,1.89808E-07,6.78823E-05
2.5,43.67952391,1.61978E-05,8.22145E-05,17.94215281,-5.08709E-06,-4.60864E-06,0,2.14117E-07,6.78169E-05
2.51,43.85894656,1.61858E-05,8.22094E-05,17.94237802,-5.08833E-06,-4.60297E-06,0,2.3722E-07,6.77522E-05
2.52,44.03837147,1.61748E-05,8.22044E-05,17.94260375,-5.08956E-06,-4.59742E-06,0,2.5914E-07,6.76881E-05
2.53,44.21779864,1.61646E-05,8.21994E-05,17.94282999,-5.09078E-06,-4.592E-06,0,2.79901E-07,6.76247E-05
2.54,44.39722807,1.61554E-05,8.21945E-05,17.94305673,-5.092E-06,-4.5867E-06,0,2.99525E-07,6.7562E-05
2.55,44.57665978,1.61471E-05,8.21897E-05,17.94328395,-5.0932E-06,-4.58152E-06,0,3.18036E-07,6.74999E-05
2.56,44.75609375,1.61396E-05,8.21849E-05,17.94351164,-5.09439E-06,-4.57647E-06,0,3.35458E-07,6.74385E-05
2.57,44.93553001,1.61329E-05,8.21802E-05,17.94373978,-5.09557E-06,-4.57153E-06,0,3.51811E-07,6.73778E-05
2.58,45.11496855,1.61271E-05,8.21756E-05,17.94396837,-5.09675E-06,-4.56672E-06,0,3.67121E-07,6.73179E-05
2.59,45.29440938,1.6122E-05,8.21711E-05,17.94419738,-5.09791E-06,-4.56202E-06,0,3.81409E-07,6.72586E-05
2.6,45.4738525,1.61177E-05,8.21666E-05,17.9444268,-5.09906E-06,-4.55745E-06,0,3.94697E-07,6.72001E-05
2.61,45.65329792,1.61142E-05,8.21622E-05,17.94465663,-5.1002E-06,-4.55298E-06,0,4.07009E-07,6.71423E-05
2.62,45.83274563,1.61114E-05,8.21579E-05,17.94488684,-5.10133E-06,-4.54864E-06,0,4.18365E-07,6.70852E-05
2.63,46.01219565,1.61093E-05,8.21537E-05,17.94511742,-5.10245E-06,-4.54441E-06,0,4.28789E-07,6.70289E-05
2.64,46.19164798,1.6108E-05,8.21495E-05,17.94534836,-5.10355E-06,-4.54029E-06,0,4.38301E-07,6.69733E-05
2.65,46.37110262,1.61073E-05,8.21454E-05,17.94557964,-5.10464E-06,-4.53628E-06,0,4.46924E-07,6.69185E-05
2.66,46.55055958,1.61072E-05,8.21414E-05,17.94581126,-5.10573E-06,-4.53238E-06,0,4.54679E-07,6.68645E-05
2.67,46.73001885,1.61078E-05,8.21375E-05,17.9460432,-5.1068E-06,-4.52859E-06,0,4.61587E-07,6.68112E-05
2.68,46.90948044,1.6109E-05,8.21337E-05,17.94627544,-5.10785E-06,-4.52491E-06,0,4.67669E-07,6.67587E-05
2.69,47.08894436,1.61108E-05,8.21299E-05,17.94650798,-5.1089E-06,-4.52134E-06,0,4.72946E-07,6.67069E-05
2.7,47.2684106,1.61132E-05,8.21262E-05,17.9467408,-5.10993E-06,-4.51787E-06,0,4.77439E-07,6.66559E-05
2.71,47.44787917,1.61162E-05,8.21226E-05,17.94697388,-5.11095E-06,-4.51451E-06,0,4.81167E-07,6.66058E-05
2.72,47.62735008,1.61197E-05,8.21191E-05,17.94720723,-5.11196E-06,-4.51124E-06,0,4.84151E-07,6.65564E-05
2.73,47.80682332,1.61237E-05,8.21157E-05,17.94744081,-5.11295E-06,-4.50808E-06,0,4.86412E-07,6.65077E-05
2.74,47.9862989,1.61283E-05,8.21123E-05,17.94767463,-5.11393E-06,-4.50502E-06,0,4.87968E-07,6.64599E-05
2.75,48.16577681,1.61333E-05,8.2109E-05,17.94790866,-5.1149E-06,-4.50206E-06,0,4.88839E-07,6.64128E-05
2.76,48.34525707,1.61388E-05,8.21058E-05,17.94814291,-5.11585E-06,-4.49919E-06,0,4.89045E-07,6.63666E-05
2.77,48.52473967,1.61448E-05,8.21027E-05,17.94837734,-5.11679E-06,-4.49642E-06,0,4.88604E-07,6.63211E-05
2.78,48.70422462,1.61512E-05,8.20997E-05,17.94861196,-5.11772E-06,-4.49374E-06,0,4.87535E-07,6.62764E-05
2.79,48.88371191,1.61581E-05,8.20967E-05,17.94884675,-5.11863E-06,-4.49116E-06,0,4.85858E-07,6.62325E-05
2.8,49.06320155,1.61654E-05,8.20938E-05,17.9490817,-5.11953E-06,-4.48867E-06,0,4.83589E-07,6.61893E-05
2.81,49.24269355,1.6173E-05,8.2091E-05,17.94931679,-5.12042E-06,-4.48626E-06,0,4.80748E-07,6.6147E-05
2.82,49.42218789,1.61811E-05,8.20883E-05,17.94955203,-5.1213E-06,-4.48395E-06,0,4.77352E-07,6.61054E-05
2.83,49.60168459,1.61895E-05,8.20857E-05,17.94978738,-5.12216E-06,-4.48172E-06,0,4.73418E-07,6.60646E-05
2.84,49.78118364,1.61983E-05,8.20831E-05,17.95002285,-5.123E-06,-4.47958E-06,0,4.68965E-07,6.60246E-05
2.85,49.96068504,1.62074E-05,8.20806E-05,17.95025842,-5.12383E-06,-4.47753E-06,0,4.64009E-07,6.59853E-05
2.86,50.14018881,1.62168E-05,8.20782E-05,17.95049409,-5.12465E-06,-4.47555E-06,0,4.58566E-07,6.59469E-05
2.87,50.31969493,1.62266E-05,8.20759E-05,17.95072983,-5.12546E-06,-4.47366E-06,0,4.52655E-07,6.59091E-05
2.88,50.4992034,1.62367E-05,8.20737E-05,17.95096564,-5.12625E-06,-4.47185E-06,0,4.4629E-07,6.58722E-05
2.89,50.67871424,1.6247E-05,8.20715E-05,17.9512015,-5.12703E-06,-4.47012E-06,0,4.39488E-07,6.5836E-05
2.9,50.85822743,1.62576E-05,8.20694E-05,17.95143742,-5.12779E-06,-4.46846E-06,0,4.32265E-07,6.58005E-05
2.91,51.03774299,1.62685E-05,8.20674E-05,17.95167337,-5.12855E-06,-4.46688E-06,0,4.24637E-07,6.57659E-05
2.92,51.2172609,1.62796E-05,8.20655E-05,17.95190935,-5.12928E-06,-4.46538E-06,0,4.16618E-07,6.57319E-05
2.93,51.39678117,1.62909E-05,8.20636E-05,17.95214534,-5.13001E-06,-4.46395E-06,0,4.08224E-07,6.56987E-05
2.94,51.57630381,1.63025E-05,8.20618E-05,17.95238133,-5.13072E-06,-4.46259E-06,0,3.9947E-07,6.56662E-05
2.95,51.7558288,1.63142E-05,8.20601E-05,17.95261733,-5.13142E-06,-4.4613E-06,0,3.90371E-07,6.56345E-05
2.96,51.93535615,1.63262E-05,8.20585E-05,17.9528533,-5.1321E-06,-4.46008E-06,0,3.8094E-07,6.56035E-05
2.97,52.11488587,1.63384E-05,8.2057E-05,17.95308925,-5.13277E-06,-4.45892E-06,0,3.71191E-07,6.55731E-05
2.98,52.29441794,1.63507E-05,8.20555E-05,17.95332516,-5.13343E-06,-4.45784E-06,0,3.6114E-07,6.55436E-05
2.99,52.47395237,1.63632E-05,8.20541E-05,17.95356103,-5.13407E-06,-4.45682E-06,0,3.50798E-07,6.55147E-05
3,52.65348916,1.63758E-05,8.20527E-05,17.95379684,-5.1347E-06,-4.45586E-06,0,3.4018E-07,6.54865E-05
3.01,52.83302831,1.63886E-05,8.20515E-05,17.95403259,-5.13532E-06,-4.45496E-06,0,3.29299E-07,6.54591E-05
3.02,53.01256981,1.64015E-05,8.20503E-05,17.95426826,-5.13593E-06,-4.45413E-06,0,3.18166E-07,6.54323E-05
3.03,53.19211367,1.64146E-05,8.20492E-05,17.95450384,-5.13652E-06,-4.45335E-06,0,3.06796E-07,6.54062E-05
3.04,53.37165989,1.64277E-05,8.20481E-05,17.95473933,-5.1371E-06,-4.45263E-06,0,2.95201E-07,6.53807E-05
3.05,53.55120846,1.6441E-05,8.20471E-05,17.95497472,-5.13766E-06,-4.45197E-06,0,2.83391E-07,6.5356E-05
3.06,53.73075938,1.64543E-05,8.20462E-05,17.95521,-5.13822E-06,-4.45137E-06,0,2.7138E-07,6.53319E-05
3.07,53.91031266,1.64678E-05,8.20454E-05,17.95544515,-5.13876E-06,-4.45082E-06,0,2.59179E-07,6.53084E-05
3.08,54.08986828,1.64813E-05,8.20446E-05,17.95568017,-5.13929E-06,-4.45032E-06,0,2.468E-07,6.52857E-05
3.09,54.26942626,1.64948E-05,8.20439E-05,17.95591505,-5.13981E-06,-4.44988E-06,0,2.34252E-07,6.52635E-05
3.1,54.44898658,1.65084E-05,8.20433E-05,17.95614978,-5.14031E-06,-4.44949E-06,0,2.21548E-07,0.000065242
3.11,54.62854926,1.65221E-05,8.20427E-05,17.95638435,-5.1408E-06,-4.44914E-06,0,2.08698E-07,6.52211E-05
3.12,54.80811427,1.65358E-05,8.20422E-05,17.95661875,-5.14128E-06,-4.44885E-06,0,1.95712E-07,6.52008E-05
3.13,54.98768163,1.65496E-05,8.20417E-05,17.95685298,-5.14175E-06,-4.4486E-06,0,1.82601E-07,6.51812E-05
3.14,55.16725133,1.65634E-05,8.20413E-05,17.95708702,-5.14221E-06,-4.44839E-06,0,1.69374E-07,6.51621E-05
3.15,55.34682337,1.65772E-05,8.2041E-05,17.95732087,-5.14265E-06,-4.44823E-06,0,1.56042E-07,6.51437E-05
3.16,55.52639775,1.6591E-05,8.20408E-05,17.95755452,-5.14309E-06,-4.44812E-06,0,1.42613E-07,6.51258E-05
3.17,55.70597446,1.66048E-05,8.20406E-05,17.95778795,-5.14351E-06,-4.44805E-06,0,1.29097E-07,6.51085E-05
3.18,55.88555351,1.66186E-05,8.20404E-05,17.95802117,-5.14392E-06,-4.44801E-06,0,1.15504E-07,6.50919E-05
3.19,56.06513488,1.66324E-05,8.20404E-05,17.95825416,-5.14432E-06,-4.44802E-06,0,1.01841E-07,6.50757E-05
3.2,56.24471859,1.66461E-05,8.20403E-05,17.95848692,-5.14471E-06,-4.44807E-06,0,8.8118E-08,6.50601E-05
3.21,56.42430462,1.66599E-05,8.20404E-05,17.95871943,-5.14509E-06,-4.44815E-06,0,7.4342E-08,6.50451E-05
3.22,56.60389298,1.66736E-05,8.20405E-05,17.9589517,-5.14545E-06,-4.44828E-06,0,6.0523E-08,6.50306E-05
3.23,56.78348365,1.66873E-05,8.20407E-05,17.9591837,-5.14581E-06,-4.44843E-06,0,4.6668E-08,6.50166E-05
3.24,56.96307665,1.67009E-05,8.20409E-05,17.95941544,-5.14616E-06,-4.44863E-06,0,3.2785E-08,6.50032E-05
3.25,57.14267196,1.67145E-05,8.20411E-05,17.9596469,-5.14649E-06,-4.44885E-06,0,1.888E-08,6.49903E-05
3.26,57.32226959,1.67281E-05,8.20415E-05,17.95987808,-5.14682E-06,-4.44911E-06,0,0,6.49777E-05
3.27,57.50186952,1.67416E-05,8.20419E-05,17.96010897,-5.14713E-06,-4.4494E-06,0,0,6.49659E-05
3.28,57.68147176,1.6755E-05,8.20423E-05,17.96033956,-5.14744E-06,-4.44972E-06,0,-2.2884E-08,6.49547E-05
3.29,57.86107631,1.67684E-05,8.20428E-05,17.96056985,-5.14773E-06,-4.45007E-06,0,-3.6799E-08,6.49438E-05
3.3,58.04068316,1.67817E-05,8.20433E-05,17.96079983,-5.14802E-06,-4.45045E-06,0,-5.0701E-08,6.49333E-05
3.31,58.22029231,1.67949E-05,8.20439E-05,17.96102949,-5.1483E-06,-4.45085E-06,0,-6.4582E-08,6.49234E-05
3.32,58.39990375,1.68081E-05,8.20446E-05,17.96125882,-5.14856E-06,-4.45128E-06,0,-7.8437E-08,6.49138E-05
3.33,58.57951748,1.68211E-05,8.20453E-05,17.96148781,-5.14882E-06,-4.45174E-06,0,-9.2259E-08,6.49048E-05
3.34,58.7591335,1.68341E-05,8.2046E-05,17.96171647,-5.14907E-06,-4.45222E-06,0,-1.06043E-07,6.48961E-05
3.35,58.93875181,1.6847E-05,8.20468E-05,17.96194478,-5.14931E-06,-4.45273E-06,0,-1.19784E-07,6.4888E-05
3.36,59.1183724,1.68598E-05,8.20477E-05,17.96217273,-5.14954E-06,-4.45326E-06,0,-1.33475E-07,6.48802E-05
3.37,59.29799526,1.68724E-05,8.20486E-05,17.96240032,-5.14976E-06,-4.45381E-06,0,-1.47111E-07,6.48728E-05
3.38,59.4776204,1.6885E-05,8.20495E-05,17.96262755,-5.14998E-06,-4.45438E-06,0,-1.60688E-07,6.48659E-05
3.39,59.65724781,1.68975E-05,8.20505E-05,17.9628544,-5.15018E-06,-4.45498E-06,0,-1.74201E-07,6.48594E-05
3.4,59.83687749,1.69099E-05,8.20515E-05,17.96308087,-5.15038E-06,-4.45559E-06,0,-1.87645E-07,6.48533E-05
3.41,60.01650943,1.69221E-05,8.20526E-05,17.96330695,-5.15057E-06,-4.45622E-06,0,-2.01015E-07,6.48475E-05
3.42,60.19614363,1.69343E-05,8.20537E-05,17.96353263,-5.15075E-06,-4.45687E-06,0,-2.14307E-07,6.48422E-05
3.43,60.37578008,1.69463E-05,8.20549E-05,17.96375792,-5.15093E-06,-4.45754E-06,0,-2.27516E-07,6.48372E-05
3.44,60.55541878,1.69582E-05,8.20561E-05,17.9639828,-5.15109E-06,-4.45822E-06,0,-2.4064E-07,6.48326E-05
3.45,60.73505974,1.697E-05,8.20573E-05,17.96420727,-5.15125E-06,-4.45892E-06,0,-2.53673E-07,6.48283E-05
3.46,60.91470293,1.69816E-05,8.20586E-05,17.96443131,-5.1514E-06,-4.45963E-06,0,-2.66612E-07,6.48244E-05
3.47,61.09434836,1.69932E-05,8.20599E-05,17.96465493,-5.15155E-06,-4.46036E-06,0,-2.79454E-07,6.48209E-05
3.48,61.27399603,1.70046E-05,8.20613E-05,17.96487812,-5.15169E-06,-4.4611E-06,0,-2.92195E-07,6.48177E-05
3.49,61.45364592,1.70158E-05,8.20627E-05,17.96510088,-5.15182E-06,-4.46185E-06,0,-3.04831E-07,6.48148E-05
3.5,61.63329804,1.7027E-05,8.20641E-05,17.96532319,-5.15194E-06,-4.46262E-06,0,-3.1736E-07,6.48122E-05
3.51,61.81295238,1.7038E-05,8.20656E-05,17.96554505,-5.15206E-06,-4.4634E-06,0,-3.29779E-07,6.48099E-05
3.52,61.99260894,1.70489E-05,8.20671E-05,17.96576645,-5.15217E-06,-4.46418E-06,0,-3.42084E-07,6.4808E-05
3.53,62.17226771,1.70596E-05,8.20687E-05,17.9659874,-5.15228E-06,-4.46498E-06,0,-3.54274E-07,6.48064E-05
3.54,62.35192869,1.70702E-05,8.20703E-05,17.96620788,-5.15237E-06,-4.46579E-06,0,-3.66344E-07,6.4805E-05
3.55,62.53159187,1.70806E-05,8.20719E-05,17.96642789,-5.15247E-06,-4.46661E-06,0,-3.78294E-07,6.4804E-05
3.56,62.71125724,1.7091E-05,8.20736E-05,17.96664742,-5.15255E-06,-4.46743E-06,0,-3.9012E-07,6.48032E-05
3.57,62.89092481,1.71011E-05,8.20753E-05,17.96686647,-5.15263E-06,-4.46826E-06,0,-4.01821E-07,6.48027E-05
3.58,63.07059457,1.71112E-05,8.2077E-05,17.96708503,-5.15271E-06,-4.4691E-06,0,-4.13393E-07,6.48024E-05
3.59,63.25026651,1.7121E-05,8.20787E-05,17.9673031,-5.15278E-06,-4.46995E-06,0,-4.24836E-07,6.48024E-05
3.6,63.42994063,1.71308E-05,8.20805E-05,17.96752067,-5.15284E-06,-4.4708E-06,0,-4.36148E-07,6.48027E-05
3.61,63.60961692,1.71404E-05,8.20823E-05,17.96773774,-5.1529E-06,-4.47166E-06,0,-4.47326E-07,6.48032E-05
3.62,63.78929539,1.71498E-05,8.20842E-05,17.9679543,-5.15295E-06,-4.47252E-06,0,-4.58369E-07,6.4804E-05
3.63,63.96897601,1.71591E-05,8.20861E-05,17.96817035,-5.153E-06,-4.47339E-06,0,-4.69276E-07,6.4805E-05
3.64,64.14865879,1.71683E-05,8.2088E-05,17.96838588,-5.15305E-06,-4.47426E-06,0,-4.80044E-07,6.48061E-05
3.65,64.32834372,1.71773E-05,8.20899E-05,17.96860089,-5.15309E-06,-4.47514E-06,0,-4.90674E-07,6.48076E-05
3.66,64.50803081,1.71861E-05,8.20919E-05,17.96881537,-5.15312E-06,-4.47601E-06,0,-5.01163E-07,6.48092E-05
3.67,64.68772003,1.71949E-05,8.20939E-05,17.96902932,-5.15315E-06,-4.47689E-06,0,-5.1151E-07,6.48111E-05
3.68,64.86741139,1.72034E-05,8.20959E-05,17.96924273,-5.15318E-06,-4.47778E-06,0,-5.21715E-07,6.48131E-05
3.69,65.04710488,1.72118E-05,8.20979E-05,17.96945561,-5.1532E-06,-4.47866E-06,0,-5.31777E-07,6.48154E-05
3.7,65.2268005,1.72201E-05,8.21E-05,17.96966793,-5.15321E-06,-4.47955E-06,0,-5.41694E-07,6.48178E-05
3.71,65.40649824,1.72282E-05,8.21021E-05,17.96987971,-5.15323E-06,-4.48043E-06,0,-5.51466E-07,6.48204E-05
3.72,65.58619809,1.72362E-05,8.21042E-05,17.97009093,-5.15324E-06,-4.48132E-06,0,-5.61093E-07,6.48232E-05
3.73,65.76590006,1.7244E-05,8.21064E-05,17.97030159,-5.15324E-06,-4.4822E-06,0,-5.70574E-07,6.48262E-05
3.74,65.94560412,1.72517E-05,8.21085E-05,17.97051169,-5.15324E-06,-4.48309E-06,0,-5.79908E-07,6.48293E-05
3.75,66.12531029,1.72592E-05,8.21107E-05,17.97072122,-5.15324E-06,-4.48397E-06,0,-5.89095E-07,6.48326E-05
3.76,66.30501855,1.72666E-05,8.21129E-05,17.97093018,-5.15324E-06,-4.48486E-06,0,-5.98134E-07,6.4836E-05
3.77,66.48472889,1.72739E-05,8.21151E-05,17.97113856,-5.15323E-06,-4.48574E-06,0,-6.07027E-07,6.48397E-05
3.78,66.66444132,1.7281E-05,8.21174E-05,17.97134637,-5.15321E-06,-4.48662E-06,0,-6.15771E-07,6.48434E-05
3.79,66.84415582,1.72879E-05,8.21196E-05,17.97155359,-5.1532E-06,-4.4875E-06,0,-6.24368E-07,6.48473E-05
3.8,67.02387238,1.72947E-05,8.21219E-05,17.97176022,-5.15318E-06,-4.48838E-06,0,-6.32817E-07,6.48513E-05
3.81,67.20359102,1.73014E-05,8.21242E-05,17.97196626,-5.15316E-06,-4.48925E-06,0,-6.41119E-07,6.48554E-05
3.82,67.38331171,1.73079E-05,8.21266E-05,17.97217171,-5.15313E-06,-4.49012E-06,0,-6.49273E-07,6.48597E-05
3.83,67.56303445,1.73143E-05,8.21289E-05,17.97237656,-5.15311E-06,-4.49099E-06,0,-6.5728E-07,6.48641E-05
3.84,67.74275924,1.73205E-05,8.21313E-05,17.97258081,-5.15308E-06,-4.49185E-06,0,-6.6514E-07,6.48686E-05
3.85,67.92248606,1.73266E-05,8.21336E-05,17.97278445,-5.15304E-06,-4.49271E-06,0,-6.72853E-07,6.48733E-05
3.86,68.10221492,1.73326E-05,8.2136E-05,17.97298748,-5.15301E-06,-4.49357E-06,0,-6.8042E-07,6.48779E-05
3.87,68.28194581,1.73384E-05,8.21384E-05,17.9731899,-5.15297E-06,-4.49442E-06,0,-6.87841E-07,6.48828E-05
3.88,68.46167872,1.73441E-05,8.21409E-05,17.9733917,-5.15293E-06,-4.49527E-06,0,-6.95117E-07,6.48877E-05
3.89,68.64141364,1.73496E-05,8.21433E-05,17.97359288,-5.15289E-06,-4.49611E-06,0,-7.02248E-07,6.48927E-05
3.9,68.82115058,1.7355E-05,8.21457E-05,17.97379344,-5.15285E-06,-4.49695E-06,0,-7.09235E-07,6.48979E-05
